OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80735,3119,5111,,58600,Mon Mar  9 12:09:31 PDT 2020,1583780971
South Korea,7478,53,,36,166,Mon Mar  9 12:09:31 PDT 2020,1583780971
Italy,7375,366,462,,622,Mon Mar  9 12:09:31 PDT 2020,1583780971
Iran,7161,237,,,2394,Mon Mar  9 12:09:31 PDT 2020,1583780971
France,1209,19,21,,12,Mon Mar  9 12:09:31 PDT 2020,1583780971
Germany,1151,0,,2,18,Mon Mar  9 12:09:31 PDT 2020,1583780971
Spain,979,25,11,,32,Mon Mar  9 12:09:31 PDT 2020,1583780971
Diamond Princess,696,7,31,,245,Mon Mar  9 12:09:31 PDT 2020,1583780971
United States,551,22,2,6,9,Mon Mar  9 12:09:31 PDT 2020,1583780971
Japan,497,7,30,,59,Mon Mar  9 12:09:31 PDT 2020,1583780971
Switzerland,374,2,,,3,Mon Mar  9 12:09:31 PDT 2020,1583780971
United Kingdom,280,3,,,12,Mon Mar  9 12:09:31 PDT 2020,1583780971
Netherlands,265,3,1,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Belgium,239,0,1,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
Sweden,203,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Norway,176,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Singapore,150,0,,9,90,Mon Mar  9 12:09:31 PDT 2020,1583780971
Malaysia,117,0,2,,24,Mon Mar  9 12:09:31 PDT 2020,1583780971
Hong Kong,115,2,2,4,59,Mon Mar  9 12:09:31 PDT 2020,1583780971
Austria,112,0,,,2,Mon Mar  9 12:09:31 PDT 2020,1583780971
Bahrain,109,0,,,14,Mon Mar  9 12:09:31 PDT 2020,1583780971
Australia,91,3,,,22,Mon Mar  9 12:09:31 PDT 2020,1583780971
Greece,73,0,1,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Kuwait,64,0,2,1,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Canada,67,0,,1,8,Mon Mar  9 12:09:31 PDT 2020,1583780971
Iraq,60,5,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
UAE,59,0,2,,7,Mon Mar  9 12:09:31 PDT 2020,1583780971
Iceland,58,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Egypt,55,1,,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
Thailand,50,1,1,,31,Mon Mar  9 12:09:31 PDT 2020,1583780971
Taiwan,45,1,0,0,15,Mon Mar  9 12:09:31 PDT 2020,1583780971
India,43,0,,,4,Mon Mar  9 12:09:31 PDT 2020,1583780971
Israel,39,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Denmark*,37,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
San Marino,36,1,5,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Lebanon,32,0,,1,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Czech Republic,31,0,0,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Vietnam,31,0,,,16,Mon Mar  9 12:09:31 PDT 2020,1583780971
Portugal,30,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Finland,30,0,,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
