OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 08:32:16 PST 2020,1583598736
South Korea,7041,48,,36,118,Sat Mar  7 08:32:16 PST 2020,1583598736
Iran,5823,145,,,1669,Sat Mar  7 08:32:16 PST 2020,1583598736
Italy,4636,197,462,,523,Sat Mar  7 08:32:16 PST 2020,1583598736
Diamond Princess,696,7,33,,40,Sat Mar  7 08:32:16 PST 2020,1583598736
Germany,718,0,,2,17,Sat Mar  7 08:32:16 PST 2020,1583598736
France,716,11,21,,12,Sat Mar  7 08:32:16 PST 2020,1583598736
Spain,500,10,11,,30,Sat Mar  7 08:32:16 PST 2020,1583598736
Japan,461,6,29,,10,Sat Mar  7 08:32:16 PST 2020,1583598736
United States,329,16,2,6,9,Sat Mar  7 08:32:16 PST 2020,1583598736
Switzerland,264,1,,,3,Sat Mar  7 08:32:16 PST 2020,1583598736
United Kingdom,206,2,,,12,Sat Mar  7 08:32:16 PST 2020,1583598736
Sweden,161,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Singapore,138,0,,8,90,Sat Mar  7 08:32:16 PST 2020,1583598736
Netherlands,188,1,1,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Norway,136,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Belgium,169,0,1,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
Hong Kong,108,2,2,4,51,Sat Mar  7 08:32:16 PST 2020,1583598736
Malaysia,83,0,,,23,Sat Mar  7 08:32:16 PST 2020,1583598736
Austria,79,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Australia,62,2,,,22,Sat Mar  7 08:32:16 PST 2020,1583598736
Kuwait,58,0,0,0,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Bahrain,56,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
Canada,54,0,,1,8,Sat Mar  7 08:32:16 PST 2020,1583598736
Thailand,47,1,1,,31,Sat Mar  7 08:32:16 PST 2020,1583598736
Iraq,46,3,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Taiwan,45,1,0,0,12,Sat Mar  7 08:32:16 PST 2020,1583598736
Greece,45,0,1,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Iceland,45,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
India,31,0,,,3,Sat Mar  7 08:32:16 PST 2020,1583598736
UAE,43,0,2,,7,Sat Mar  7 08:32:16 PST 2020,1583598736
Czech Republic,19,0,0,0,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Ireland,18,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Algeria,17,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Israel,17,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Vietnam,20,0,,,16,Sat Mar  7 08:32:16 PST 2020,1583598736
San Marino,16,1,3,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Lebanon,16,0,,1,,Sat Mar  7 08:32:16 PST 2020,1583598736
Oman,16,0,,,2,Sat Mar  7 08:32:16 PST 2020,1583598736
Denmark,15,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Ecuador,14,0,,1,,Sat Mar  7 08:32:16 PST 2020,1583598736
Brazil,13,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Finland,12,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
Macau,10,0,,,6,Sat Mar  7 08:32:16 PST 2020,1583598736
Croatia,10,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Georgia,9,0,1,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Qatar,8,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Portugal,8,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Argentina,8,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Romania,8,0,,,3,Sat Mar  7 08:32:16 PST 2020,1583598736
Belarus,6,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Azerbaijan,6,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Slovenia,6,0,,,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Mexico,6,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
New Zealand,5,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Estonia,5,0,0,0,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Saudi Arabia,5,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Pakistan,5,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Philippines,5,1,1,,2,Sat Mar  7 08:32:16 PST 2020,1583598736
Poland,5,0,0,0,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Chile,5,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Senegal,4,0,0,0,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Palestine,4,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Russia,4,0,,,2,Sat Mar  7 08:32:16 PST 2020,1583598736
Indonesia,4,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Egypt,3,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
Hungary,2,0,0,0,0,Sat Mar  7 08:32:16 PST 2020,1583598736
Morocco,2,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Bosnia,2,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Luxembourg,2,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Cameroon,2,0,,,,Sat Mar  7 08:32:16 PST 2020,1583598736
Nepal,1,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
Cambodia,1,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
Sri Lanka,1,0,,,1,Sat Mar  7 08:32:16 PST 2020,1583598736
